"Φωτογραφία από τη μεγαλειώδη συγκέντρωση φεμινιστικών και αριστερών οργανώσεων στην πλατεία Συντάγματος σε ένδειξη αλληλεγγύης στην 33χρονη κοπέλα που μαχαιρώθηκε, βασανίστηκε και βιάστηκε στην Ομόνοια όπως προκύπτει από το ρεπορτάζ από 27χρονο Παλαιστίνιο",NEGATIVE,SADNESS
Meetoo βγείτε από τα λαγούμια σας…,NEGATIVE,ANGER
Άλλη μια γυναικοκτονία και το αριστερό ΤL μούγκα στην στρούγκα,NEGATIVE,ANGER
Γελοία μισανθρωπάκια,NEGATIVE,DISGUST
Έλεος με τους αλλοδαπούς γυναικοκτόνους,NEGATIVE,ANGER
Αφήστε και καμιά να ζήσει,NEGATIVE,DISGUST
Σιχαμένες metoo που είστε σήμερα;,NEGATIVE,DISGUST
Και κλάμα οι metoo που δεν είχαμε άλλη μια γυναικοκτονία για να ξεσπάσουν πάλι στο πληκτρολόγιο τους,NEGATIVE,ANGER
"58χρονος στην Κέρκυρα, συνελήφθη για σεξουαλική παρενόχληση 15χρονης",NEGATIVE,ANGER
"Μάλιστα, φαίνεται να ανήκει στο στενό περιβάλλον της οικογένειας",NEGATIVE,DISGUST
Θα το ξαναπώ: Δεν είναι ένας και δύο είναι πολλοί και είναι πιο κοντά σας από ότι φαντάζεστε,NEGATIVE,FEAR
Τερματισμός πίστας,NEUTRAL,NO-EMOTION
Ελεγχόμενος για βιασμό και έμφυλη βία κοκορεύεται ότι είναι σε κόμμα που προωθεί την έμφυλη ισότητα,NEGATIVE,ANGER
Μόνο στην Ελλάδα αυτά,NEGATIVE,DISGUST
Της επιτέθηκαν τα σκουλήκια γιατί απλά ήταν γυναίκα,NEGATIVE,DISGUST
Μακάρι να είναι ένα πρώτο βήμα και να αρχίζει να ξεβρωμίζει η χώρα όπως έγινε με το MeToo,POSITIVE,JOY
Άρα μας λες ότι οι γυναίκες πρέπει να λυπούνται τους εγκληματίες που τις χτύπησαν ώστε να υπάρχει το ρίσκο την επόμενη φορά να τις σκοτώσουν και κατόπιν οι ΑΡΙΣΤΕΡΟΙ ΗΛΙΘΙΟΙ να βγουν πάλι και να κακαρίζουν στο twitter/X σωστά;,NEGATIVE,ANGER
ΤΟ ΚΡΑΤΑΜΕ,NEGATIVE,ANGER
"Δεν βλέπουμε τοποθέτηση απέναντι στη λεκτική ιντερνετική και υποτιμιτική βία προς τους άνδρες και τα αγόρια σε κοινωνικό,πολιτικό,εκπαιδευτικό,αθλητικό και οικογενειακό επίπεδο",NEGATIVE,ANGER
ο κολλητός του παιδοβιαστή έχει το θράσος να τα βάλει με την Μπλάνσετ και το metoo,NEGATIVE,ANGER
Τέτοια σκουπίδια πληρώνουμε με τους φόρους μας,NEGATIVE,DISGUST
Και μετά τολμούν οι αριστεροί να μιλάνε για victim blaming κίνημα me too και black lives matter,NEGATIVE,ANGER
Μόνο ντροπή για αυτές τις απόψεις,NEGATIVE,DISGUST
"Ελπίζω να μην πέσει ποτέ θύμα βιασμού και από πάνω να πρέπει να το ""αποδείξει""",NEGATIVE,SADNESS
Η άλλη έφαγε μπουνιές από τον Αφγανό αλλά δεν του έκανε μήνυση γιατί τον λυπήθηκε λέει,NEGATIVE,ANGER
Καλά έκανες κοπελιά,POSITIVE,JOY
Να αφεθεί ελεύθερος να πλακώσει στις φάπες την επόμενη,NEGATIVE,ANGER
32χρονος Πακιστανός βίαζε επί δύο χρόνια το 9χρονο κοριτσάκι της συντρόφου του,NEGATIVE,DISGUST
Metoo???,NEUTRAL,NO-EMOTION
πουλ πουλ πουλ πουυυλ,NEGATIVE,ANGER
Που είσαι;,NEUTRAL,NO-EMOTION
metoo εσείς φταίτε για αυτό η σιωπή σας,NEGATIVE,ANGER
Λυπούμεθα αλλά δεν θα υπάρξουν αντιδράσεις και διαμαρτυρίες από τις γνωστές οργανώσεις για τα δικαιώματα της γυναίκας,NEGATIVE,SADNESS
Η μικρή αργοπορία οφείλεται στο ότι διασταύρωναν πληροφορίες μην τυχόν και ήταν έλληνας ο δράστης εκ της διευθύνσεως,NEGATIVE,DISGUST
Το MeToo είναι αντιχριστιανική εγκληματική οργάνωση που προσβάλλει και μισεί θανάσιμα όλους τους Χριστιανούς και γενικά τους straight άντρες,NEGATIVE,ANGER
αλλά ακόμα και τους gay όπως το αθώο θύμα τους Kevin Spacey,NEGATIVE,ANGER
Χωρίς αδιάσειστες αποδείξεις καταστρέφουν ζωές και καριέρες πολλών αντρών🤬,NEGATIVE,ANGER
Μπα... πετάνε χαρταετό οι MeToo όταν πρόκειται για λάθροεπενδυτες,NEGATIVE,ANGER
Τέρατα,NEGATIVE,DISGUST
Αλήτες,NEGATIVE,ANGER
Σκουπίδια της ανθρωπότητας,NEGATIVE,DISGUST
Μακάρι να είναι η τελευταια σας εγκληματική πράξη,NEGATIVE,ANGER
MeToo και σκατά στα μούτρα σας,NEGATIVE,ANGER
Πουλημένες ψυχές,NEGATIVE,ANGER
Κουράγιο Ισραήλ,NEGATIVE,SADNESS
Κουράγιο,NEGATIVE,SADNESS
"Αν ήταν λευκός, στρέητ άνδρας και μάλιστα γηγενής θα τον είχαν κρεμάσει ήδη σε κάποια πλατεία πριν καν γίνει η δίκη",NEGATIVE,ANGER
Εκεί στόχευσε το Metoo,NEUTRAL,NO-EMOTION
Το MeToo νομίζω ότι είναι αντικειμενικό,POSITIVE,JOY
εκτός αν πρόκειται για αλλοδαπούς δράστες και ειδικότερα λαθρομετανάστες,NEGATIVE,ANGER
🤭🤭🤭,POSITIVE,JOY
Και μας μάραναν τα metoo και η γυναικεία αλληλεγγύη,NEGATIVE,ANGER
Ποια μωρέ;,NEUTRAL,SURPRISE
που μωρέ;,NEUTRAL,SURPRISE
που η μεγαλύτερη ανθρωποφαγία και αναισθησία τελικά από γυναίκες σε γυναίκες γίνεται,NEGATIVE,ANGER
Ντρέπομαι ειλικρινά,NEGATIVE,DISGUST
Κάτι δικά μου λέω και ξέρω πολύ καλά τι λέω,NEGATIVE,ANGER
Εσείς το ξέρατε ότι το να πιάσει κάποιος στα γενετικά δεν είναι σεξουαλική παρενόχληση,NEGATIVE,ANGER
Το κρατάμε σκριν γιατί είναι κότα και θα το σβήσει,NEGATIVE,ANGER
Καλησπέρα metoo,NEUTRAL,NO-EMOTION
Φασίστας γυναικοκτόνος ομοφοβικός ο Αλβανός δράστης,NEGATIVE,ANGER
Έξω οι φασίστες από την χώρα μας,NEGATIVE,ANGER
Sorry παίδες,NEGATIVE,SADNESS
αλλά αυτό δεν είναι τέχνη για εμένα,NEGATIVE,ANGER
"Σε μια εποχή που έχουν αυξηθεί οι βιασμοί, οι γυναικοκτονίες δεν γίνεται αυτό το πράγμα",NEGATIVE,ANGER
Είναι εμπορευματοποίηση της γυναικείας φύσης,NEGATIVE,DISGUST
Θα έπρεπε το metoo να παρέμβει,NEGATIVE,ANGER
Θα μου πείς δεν έχω ιδέα απο τέχνη,NEGATIVE,ANGER
Oκ,NEUTRAL,NO-EMOTION
Εκεί έχουμε αντιμετώπιση '60,NEGATIVE,ANGER
Μόνο τον βιασμό τον μετέφεραν στο 2024 για να γίνει σύνδεση με metoo κλπ,NEGATIVE,ANGER
Τρικάκι για τον ντόρο,NEGATIVE,DISGUST
Τους Αλβανούς λαθρομετανάστες που πίνουν λίτρα αλκοόλ και παίρνουν ναρκωτικά τους ρωτήσατε πότε θα σταματήσουν να σκοτώνουν γυναίκες;,NEGATIVE,ANGER
Πούστης αυτοκτόνησε και λαθρομετανάστης δολοφόνησε,NEGATIVE,ANGER
Τίποτα καινούργιο,NEUTRAL,NO-EMOTION
"Αυτό που γίνεται τόσες ημέρες με τη Μαρίνα Σάττι και όλη την ομάδα της eurovision (χορευτές, παρουσιαστές κτλ) είναι ξεκάθαρα ΒΙΑ λεκτική και ψυχολογική βια",NEGATIVE,ANGER
Πόσο γρήγορα ξεχάστηκαν και τα metoo και τα δεν εισαι μόνος/η και όλα,NEGATIVE,SADNESS
Κοίταξε τώρα αν δείτε το χέρι του Λαγούτη την κρατάει από την κοιλιά,NEUTRAL,NO-EMOTION
Αυτό το κάνει γιατί στην πραγματικότητα την εμποδίζει από το να απομακρυνθεί από κοντά του,NEGATIVE,ANGER
Είναι βάναυσος και θα έπρεπε ήδη να έχει γίνει καταγγελία στο metoo,NEGATIVE,DISGUST
Νομίζω σας κάλυψα χειροκροτήστε με,POSITIVE,JOY
"Ο παιδοβιαστης το 2019 έφαγε είκοσι χρόνια αποφυλακίστηκε στα 2 ""για λόγους υγείας""",NEGATIVE,ANGER
Καλή όρεξη στα σκουλήκια,NEGATIVE,DISGUST
*Παρατίθεται θρεντάκι από την καταδίκη του το 2019,NEUTRAL,NO-EMOTION
Αν δεν εξυπηρετεί το ιδεολογικό αφήγημα δεν μας νοιάζει,NEGATIVE,ANGER
Είδατε τις metoo να λένε τίποτα για τον βιασμό 16χρονης Βρετανίδας από Πακιστανό?,NEGATIVE,ANGER
Η Μαρίνα Σάττι αγαπάει όλο το κόσμο και ιδαίτερα τύπους σαν και αυτούς,NEGATIVE,DISGUST
Τα σόσιαλ σου δείχνουν ότι δεν είσαι ο μόνος μαλάκας πάνω σε αυτή την γή και ότι υπάρχουν και άλλοι ταλαίπωροι,NEGATIVE,ANGER
Κανένας μονος,NEGATIVE,SADNESS
Αύριο μεθαύριο όλοι αυτοί που κάνουν ομαδικό μπουλινγκ στη Μαρίνα θα μιλούν για το metoo και θα λένε ότι είναι στο πλευρό των θυμάτων κάθε είδους κακοποίησης,NEGATIVE,DISGUST
Ειρωνικό ε;,NEGATIVE,DISGUST
Εξαρτημένοι από το σεξ και τον Αλλάχ,NEGATIVE,DISGUST
Εκτός από εξατμίσεις αυτοκινήτων βιάζουν και πεθαμένους σε τάφους,NEGATIVE,DISGUST
"Έχω όλο το δικαίωμα να αηδιάζω, να  ""Ισλαμοφοβάμαι"" και να μην χαρακτηρίζομαι ρατσίστρια",NEGATIVE,DISGUST
Έχασε τις αισθήσεις της από φόβο η κακομοίρα,NEGATIVE,SADNESS
"Είπαμε δεν θα ενοχλείτε το MeToo αν δεν είναι λευκός, Έλληνας, χριστιανός, φορολογούμενος",NEGATIVE,ANGER
Χαλάει το αφήγημα και έχουμε σύγκρουση συμφερόντων,NEGATIVE,ANGER
"Τι θέλετε μαντάμ, να μιλήσουμε για ""πατριαρχία"" στους ισλαμιστές?",NEGATIVE,ANGER
Ανήλικη?Λυπούμαστε είστε μόνες σας σε τέτοιες περιπτώσεις,NEGATIVE,DISGUST
"Μου αρέσει που σε κατηγορούν για ""μισογυνισμό"" (😂) τα ηλίθια αριστερά σκατά που υποστηρίζουν τους ανώμαλους και υπονομεύουν τις πραγματικές γυναίκες",NEGATIVE,DISGUST
Η υποκρισία στο κόκκινο,NEGATIVE,ANGER
Αυτούς υποστηρίζετε εσείς και το MeToo που δεν έβγαλαν ούτε μια λέξη για τους βιασμούς που δέχθηκαν οι Ισραηλινές άμαχες πριν πέσουν νεκρές και όσο βρίσκονταν σε ομηρία σύμφωνα με τον ΟΗΕ,NEGATIVE,ANGER
Καημενούλα,NEGATIVE,SADNESS
Πού μεγάλωσες και εσύ,NEGATIVE,SADNESS
Τι έχεις ακούσει να λέει ο μπαμπάς σου στη μανούλα σου,NEGATIVE,SADNESS
"Η ψυχική υγεία είναι δικαίωμα, να ξέρεις",NEGATIVE,ANGER
Να το κοιτάξεις,NEUTRAL,NO-EMOTION
Καμία μόνη,NEGATIVE,SADNESS
Η Ελλάδα παίζει να είναι η μοναδική χώρα στο  κόσμο όπου η εκπρόσωπος του MeToo και ένας κατηγορούμενος για έμφυλη βία και βιασμό είναι υποψήφιοι στις Ευρωεκλογές,NEGATIVE,DISGUST
Ευτυχώς όχι στο ίδιο κόμμα,POSITIVE,JOY
Αυτό λέει πολλά για την ποιότητα της δημοκρατίας μας,NEGATIVE,DISGUST
"Τόσο πολύ στο ΒΟΥΛΒΑ ΤΟΥΣ οι νόμοι, οι κανόνες, η ηθική",NEGATIVE,DISGUST
ΔΕΝ τις νοιάζει,NEGATIVE,ANGER
Η άλλη βίαζε 11χρονο παιδί μέχρι και λίγους μήνες πρίν παντρευτεί,NEGATIVE,DISGUST
την έκαναν τσακωτή και συνέχιζε να ενοχλεί το παιδί,NEGATIVE,DISGUST
"Εδώ δεν έχει ""εκπαιδευστε τις κορες σας"";",NEGATIVE,ANGER
Δεν έχει Metoo;,NEGATIVE,ANGER
Το μόνο που χρειάζεται είναι να υπάρξει ένα αντίστοιχο κίνημα όπως το metoo για αλληλεγγύη αντρών,NEGATIVE,ANGER
Εκτός του γεγονότος ότι θα είναι πολύ ισχυρό καθώς τόσα αλληλομαχαιρώματα δεν παίζουν,NEGATIVE,ANGER
είναι καιρός να αντισταθούμε σε αυτή τη λαίλαπα,NEGATIVE,ANGER
Αφού μας θέλουν απέναντι ας είναι έτσι,NEGATIVE,ANGER
Συμπεράσματα από Πασκάλ Μπρυκνέρ έως τώρα προσαρμοσμένα στην ελληνική πραγματικότητα,NEUTRAL,NO-EMOTION
Κρατήστε το σπάνκιγκ στα χρωματικά όρια κάτω του μπουργκουντί wine red γιατί άμα μπλαβιάσει το πωπουδάκι κινδυνεύετε με cancel και metoo,NEGATIVE,DISGUST
"Έχουν κακοποιηθεί/δολοφονηθεί τόσες γυναίκες από άντρες που δεν σεβάστηκαν και έκαναν το αντίθετο από το ""όχι"" αυτών των γυναικών το ""φύγε"" και το ""δεν θέλω""",NEGATIVE,ANGER
"Όχι δεν είναι η ""άλλη άποψη"" αυτό το τουίτ που πρέπει δημοκρατικά να σεβόμαστε",NEGATIVE,ANGER
Με έναν όρο γυναικοκτονία και ένα Metoo κατάφεραν να μετατρέψουν το χώρο της πολιτικής σε μια lifestyle εκπομπή που ασχολούμαστε με περιόδους και σερβιέτες,NEGATIVE,DISGUST
"Σε μια εκπομπή που αν δεν ασπαστείς το ""άγιο αφήγημα"" του φεμινιστικού δόγματος σε βγάζουν και εγκληματία",NEGATIVE,DISGUST
"Αν λεχθεί κάτι τέτοιο εδώ θα γίνει cancel, ban, MeToo, blm και όλα μαζί",NEGATIVE,ANGER
Μην κοροιδεύεις ξέρεις τι έχω περάσει εγω για να βγάλω ένα εισητήριο?,NEGATIVE,ANGER
Άσε μη σου πω γιατί θα αυτοκτονησεις,NEGATIVE,FEAR
Τι αγκαλιές και φιλιά ρε είναι αυτά;,NEGATIVE,DISGUST
Τη ρώτησες πρώτα θρασύτατο αρσενικό;,NEGATIVE,ANGER
Που είναι το metoo ?,NEGATIVE,ANGER
Ρωτήστε τον μεγάλο αρχηγό όμως την Μπίκα να την ψηφίσουμε ή ο μπαρμπά Γιώτης θα εκπροσωπεί από μόνος του το metoo στην ευρωβουλή;,NEGATIVE,ANGER
"Το γέλιο θα πέσει με τα επιδόματα ψευτοδερμένης, ψευτοβιασμένης, ψευτοκακοποιημένης, στραβοφλερταρισμένης, στραβοκοιταγμένης,αγουροξυπνημένης",NEGATIVE,ANGER
που είναι η Ζέφη ρε παιδιά;,NEUTRAL,SURPRISE
μου έλειψε,NEGATIVE,SADNESS
εκτός και αν της έβαλαν φίμωτρο μέχρι τις εκλογες (εννοείται το κρατάτε κι αυτό),NEGATIVE,DISGUST
Τέτοια εργαλεία έδωσε το Metoo στην κάθε τελειωμένη,NEGATIVE,ANGER
Ήρθε η άλλη παράνομα χωρίς χαρτιά χωρίς λεφτά χωρίς τίποτα,NEGATIVE,ANGER
Την φιλοξένησε ένας συμπατριώτης της,NEUTRAL,NO-EMOTION
Της κάλυπτε όλα τα έξοδα όσο έμενε,NEUTRAL,NO-EMOTION
Όσο υπάρχουν MeToo με μειωμένη αντίληψη θα υπάρχουν και τέτοιες υποψήφιες,NEGATIVE,DISGUST
H Αναστασοπούλου ανακατεύτηκε σε ένα θέμα που δεν την αφορούσε,NEGATIVE,ANGER
ο Ψινάκης μίλαγε για συγκεκριμένο περιστατικό με την Συνατσάκη και όχι για όλο το metoo,NEUTRAL,NO-EMOTION
Ελπίζω οι κύριες της αθηναϊκής TV και metoo να καταδικάσουν την σεξιστική επίθεση του Φωτάρα αύριο και την λεκτική επίθεση,NEGATIVE,ANGER
Το βίντεο πρέπει να αναλυθεί επαρκώς γιατί προβοκάρει το θύμα να πάει κοντά του,NEGATIVE,ANGER
μπορούσαμε να είχαμε άλλη μια γυναικοκτονία,NEGATIVE,FEAR
Μας κάνετε πλάκα τώρα εδώ μέσα τώρα που είπε μια μαλακία ο Ψινάκης για την Συνατσάκη θυμηθήκατε το metoo,NEGATIVE,SURPRISE
Πω πω μαλάκα καλά μας κάνουν,NEGATIVE,ANGER
Το metoo δυστυχώς δεν έχει καταφέρει όσα θα θέλαμε,NEGATIVE,SADNESS
Μέχρι και ο Weinstein θα είναι ελεύθερος,NEGATIVE,DISGUST
Λυσάτε για ένα κίνημα που στην πραγματικότητα δεν έχει αλλάξει κάτι απλώς έχει αναδείξει το πρόβλημα,NEGATIVE,ANGER
Που να άλλαζε κιόλας τι θα λέγατε,NEGATIVE,ANGER
Είμαστε θύματα ανδρικής βίας και μας βρίζετε και από πάνω,NEGATIVE,ANGER
όλοι εσείς του metoo των καταγγελιών για ενδοοικογενειακή βία των διαμαρτυριών για τις γυναικοκτονίες μπορείτε να να μου εξηγήσετε γιατί εξακολουθείτε να γιορτάζετε για το Πάσχα κανονικά σαν να μην τρέχει τίποτα,NEGATIVE,DISGUST
που ο Χριστιανισμός είναι υπεύθυνος για την πατριαρχία,NEGATIVE,ANGER
Με τα λεγόμενα τις Σισούλας δηλαδή gay άνδρες ζευγάρια ούτε ζωγραφιστά δεν πρέπει να βλέπουν παιδιά,NEGATIVE,ANGER
αυτό που τόσο υπέρ είναι το MeToo,NEGATIVE,ANGER
ρε αποφασίστε τι υποστηρίζετε,NEGATIVE,ANGER
Μια γυναίκα τόσο δυνατή ανάμεσα σε Ψινάκιδες,POSITIVE,JOY
Μαίρη είσαι ότι καλύτερο μπορούσαμε να έχουμε στην κοινωνία,POSITIVE,JOY
Δηλαδή τώρα σοκαρίστηκαν που έμαθαν από τον Ψινάκη πως κάποιοι εκμεταλλεύονται το MeToo για προσωπική προβολή,NEGATIVE,DISGUST
Ας πει κάποιος στην Χριστίδου Συνατσάκη και όλα αυτά τα κλαπατσίμπαλα πως το ελληνικό MeToo μόνο κακό έχει κάνει,NEGATIVE,ANGER
Πάρτε παράδειγμα από την Παλιοσπύρου και σταματήστε να κάνετε τις μπεκάτσες,NEGATIVE,ANGER
Είστε εμετικές,NEGATIVE,DISGUST
H Αναστασοπούλου πετάχτηκε και ανακατεύτηκε σε ένα θέμα που δεν την αφορούσε,NEGATIVE,ANGER
ο Ψινάκης δεν είπε τίποτα κακό για το metoo,NEUTRAL,NO-EMOTION
Αυτό είναι δικό σας συμπέρασμα εξηγώ πως η συγκεκριμένη το κάνει γιατί τους δικούς της προσωπικούς λόγους,NEUTRAL,NO-EMOTION
οπότε για εμένα όλο αυτό είναι fake,NEGATIVE,DISGUST
Ας μην κρυβόμαστε το metoo το εκμεταλλεύτηκαν δυστυχώς πολλοί,NEGATIVE,SADNESS
Σας πονάει να ακούτε για ισότητα για γυναικεια παρενόχληση για το MeToo  και ο όρος γυναικοκτονία,NEGATIVE,ANGER
Όλοι αυτοί οι όροι στρίβουν το μαχαίρι στο εσωτερικευμένο μισογυνισμό σας,NEGATIVE,ANGER
Είμαστε με την Συνατσάκη,POSITIVE,JOY
με την Πηνελόπη και με όλες τις γυναίκες που τολμάνε να μιλήσουν,POSITIVE,JOY
Ούτε για τις παρένθετες που θα χρησιμοποιούνται για να κάνουν παιδιά οι όμοφυλόφιλοι,NEGATIVE,ANGER
Η γυναίκα ως μηχανή αναπαραγωγής μούγκα το metoo και όλες οι metoo,NEGATIVE,ANGER
Το έχουν ξεφτιλίσει,NEGATIVE,DISGUST
Απόψε είδαμε άλλη μία περίπτωση όπου γίνεται κακή χρήση του metoo από κάποια πρόσωπα,NEGATIVE,ANGER
Άλλο πράγμα ανέφερε ο Ψινάκης άλλο κατάλαβε η Αναστασοπούλου και όχι απλά παρεξήγησε,NEUTRAL,SURPRISE
αλλά έβγαλε ίσως ακόμη και μίσος,NEGATIVE,ANGER
Αυτό με απωθεί από το metoo ενώ ουσιαστικά είμαι με τα θύματα,NEGATIVE,DISGUST
το metoo με ποινικά λάθη και πλέον πολιτικά λάθη θα οδηγήσει σε δίκες για το τρόπο που κακοποιήθηκαν άνθρωποι στα σόσιαλ χωρίς τα μέσα να έχουν ενημέρωσει για το αποτέλεσμα,NEGATIVE,ANGER
ΤΟ ΚΑΝΣΕΛ ΚΑΛΤΣΙΟΥΡ που είδαμε σε Παπανώτα πρέπει να τελειώνει,NEGATIVE,ANGER
Εφετείο της Νέας Υόρκης ανέτρεψε σήμερα την καταδικαστική απόφαση για βιασμό και σεξουαλική επίθεση εις βάρος του άλλοτε πανίσχυρου παραγωγού του Χόλιγουντ Χάρβεϊ Γουάινστιν,NEUTRAL,NO-EMOTION
Δε θέλατε την Αχτσιόγλου για αρχηγό κόμματος και υποψήφια Πρωθυπουργό,NEUTRAL,NO-EMOTION
Μα προφανώς και αυτός ο τόπος δεν θα μπορούσε να βγάλει μια γυναίκα για πρωθυπουργό,NEGATIVE,ANGER
Εδώ συζητάμε επί 2 χρόνια γιατί πρέπει να υπάρχει ο όρος γυναικοκτονία,NEGATIVE,ANGER
Ήταν οι εποχές MeToo για την αμερικάνικη πρεσβεία έχουμε συμβατική υποχρέωση ολικού πιθικισμού,NEGATIVE,ANGER
Η Μπεκατώρου δεν έφερε μόνο ολυμπιακό μετάλλιο,POSITIVE,JOY
ήταν αυτή που ξεκίνησε και σήκωσε ψηλά όλο το κίνημα του ελληνικού MeToo,POSITIVE,JOY
Της αξίζει μια θέση στην Ευρωβουλή,POSITIVE,JOY
Απειλή βίας και το χειρότερο από όλα είναι πως οι άλλες γυναίκες έσπευσαν να δικαιολογήσουν,NEGATIVE,ANGER
Για αυτό και τα ψευτοκινήματα του metoo έχουν ήδη χρεωκοπήσει,NEGATIVE,ANGER
Παρεμπιπτόντως μετά την απειλή βίας έρχεται η ίδια η βία,NEGATIVE,ANGER
Να ρωτήσω κάτι με το φτωχό μου το μυαλό,NEUTRAL,NO-EMOTION
"Τέτοιες συμπεριφορές, τοξικές, δεν είναι βία;",NEGATIVE,ANGER
"(λεκτική, ψυχολογική) γιατί υποτιμάει κάνει την άλλη την κοπέλα που είναι μικρό κορίτσι να αισθάνεται χάλια",NEGATIVE,SADNESS
Γιατί εδώ το MeToo δεν παρεμβαίνει ή το ΕΣΡ;,NEGATIVE,ANGER
Θα φας τόσο ξύλο όταν έρθει η ώρα που ανοιγοκλείνεις πόρτες δυνατά δίχως έλεος,NEGATIVE,ANGER
αχ καημένο μου δεν θα υπάρξει Μελέτη και Μπέκα να σε σώσουν (εκτός αν πεθάνεις πρώτα και το πάμε ως δράμα ),NEGATIVE,ANGER
MeToo σούργελα του καπιταλισμού,NEGATIVE,ANGER
Αν αναρωτηθήκατε ποτέ γιατί το metoo δεν πήγε ποτέ στα τηλεοπτικά δείτε το πλυντήριο που στήθηκε για τον Παπανώτα και θα καταλάβετε,NEGATIVE,ANGER
Η μόνη που στάθηκε στο ύψος των περιστάσεων είναι η εκπομπή της Μπέττυ Μαγγίρα που τα είπε τα πράγματα με το όνομα τους,POSITIVE,JOY
Έλεος γαμώτο με τον Παπανώτα και την διαγραφή του,NEGATIVE,ANGER
Κουράσατε οι και καλά οι ψυχαγωγικές εκπομπές με το σούργελο τον Παπανώτα,NEGATIVE,ANGER
Η κυρία Μπεκατώρου ήταν ολυμπιονίκης αγαπητή αθλήτρια και σύμβολο του MeToo,POSITIVE,JOY
αλλα αφού έμπλεξε με την πολιτική αποδομείται ο μύθος της,NEGATIVE,ANGER
H Μπεκατώρου κεφαλαιοποιεί στο έπακρον το metoo με το ευρωβουλευτιλίκι,NEGATIVE,DISGUST
Το χρησιμοποιεί και σαν όπλο για να κάνει cancel αντιπάλους,NEGATIVE,DISGUST
Πήρε τελεσίγραφο και από την ολυμπιονίκη Σοφία Μπεκατώρου που μετά την εξομολόγησή της για τον βιασμό που υπέστη ξεκίνησε το metoo,NEGATIVE,SADNESS
δίνοντας τη δύναμη και σε άλλα θύματα να καταγγείλουν τα όσα έζησαν,POSITIVE,JOY
Ή εγώ ή αυτός φέρεται να διεμήνυσε στον πρόεδρο του ΣΥΡΙΖΑ η ολυμπιονίκης,NEUTRAL,NO-EMOTION
Εγώ είμαι με το μέρος του Δημήτρη Παπανώτα βάση της αρχική του δήλωσης,NEUTRAL,NO-EMOTION
Ναι αν μία γυναίκα παντρεύεται σατράπη και υπομένει ξυλοδαρμούς και δεν κάνει τίποτα για αυτό δεν αντιδρά,NEGATIVE,ANGER
ε ναι είναι μαζοχίστρια,NEGATIVE,DISGUST
ο Δημήτρης είναι θύμα του ψευτονεοφεμινισμού και MeToo,NEGATIVE,ANGER
Σύμφωνα με ένα ακάουντ εδώ μέσα οι γυναίκες έχουν δύο επιλογές ή Χρύσα Παραδείση ή γυναίκα του Στεπφορντ καμία άλλη δεξιότητα καμία άλλη ποιότητα χαρακτήρα δεν θα κρατήσει μια σχέση πιστή,NEGATIVE,DISGUST
Θέλουμε πίσω τις γυναίκες μας,NEGATIVE,SADNESS
Τις μάνες των παιδιών μας τις νοικοκυρές του σπιτιού μας και τις ερωμένες του κρεβατιού μας,NEGATIVE,DISGUST
Πάρτε τα φεμιφρικιά που μας φορτώσατε και φύγετε από δω,NEGATIVE,ANGER
Η οικογένεια είναι θεμέλιος λίθος η ραχοκοκκαλιά της κοινωνίας,POSITIVE,JOY
Ας φροντίσουμε να μάθουμε στα παιδιά να σέβονται να εκτιμούν να συνυπάρχουν αρμονικά,POSITIVE,JOY
Και αφού ο σεβασμός δεν επιβάλλεται αλλά εμπνέεται ας φροντίσουμε να τα εμπνεύσουμε σεβασμό με τη στάση ζωής και τη συμπεριφορά μας,POSITIVE,JOY
H Στάσα γίνεται τόσο σιχαμένη όταν λέει στην κόρη της να ΠΑΡΑΒΛΕΠΕΙ την βιαιότητα του άντρα της,NEGATIVE,DISGUST
Και πόσο θλιβερό είναι,NEGATIVE,SADNESS
όσο και αν δε θέλουμε να το δεχόμαστε ειδικά μετά απο την εμφάνιση του Metoo ΕΧΟΥΜΕ ΚΑΙ ΣΗΜΕΡΑ τετοιες ''μανάδες'',NEGATIVE,DISGUST
τους έδωσε το Metoo να μπορούν να θυματοποιούνται όπως θέλουν ότι ώρα θέλουν,NEGATIVE,ANGER
Να βγεί το μικρό να καταγγείλει τον πατέρα της επειδή της είπε ότι η ζωή της θα αλλάξει ριζικά αν κάνει μωρό στα 16,NEGATIVE,DISGUST
Θα τρελαθούμε,NEGATIVE,ANGER
Ευτυχώς να λέμε που η Εισαγγελέας είπε τα αυτονόητα,POSITIVE,JOY
Κάτι τελευταίο,NEGATIVE,
"γιατί μετά το metoo υπήρχε πλημμυρίδα καταγγελιών για ενδοοικογενειακή, ενδοσυζυγική, ενδόεργασιακή βία αν δεν ήταν αυτά τα περιστατικά που ήταν κατά κύριο λόγο ήταν underreported πριν;",NEUTRAL,NO-EMOTION
Τι έγινε metoo εδώ δεν έχει ποσταρίσματα;,NEGATIVE,ANGER
Άι στο διάολο άπλυτες και αγάμητες,NEGATIVE,ANGER
που διψάτε για το αίμα των νεκρών γυναικών από τα καθάρματα τους άντρες τους,NEGATIVE,ANGER
Δεν αυξήθηκαν τα περιστατικά αλλά αυξήθηκαν οι καταγγελίες,POSITIVE,JOY
Πιστέυω πως η γυναίκα σήμερα είναι περισσότερο ενημερωμένη λόγω του MeToo και καταγγέλνει τον θύτη της σε σχέση με παλιότερα,POSITIVE,JOY
