Προς άνδρες: Θα ήταν πολύ βοηθητικό όταν στις παρέες/κύκλους σας ακούτε κάποιον να ξερνάει μισογυνισμό να παίρνετε θέση,NEGATIVE,ANGER
Όχι ότι θα αλλάξει μυαλά ή απόψεις αλλά τουλάχιστον ίσως αρχίσει να ντρέπεται να τις λέει,NEGATIVE,ANGER
Ε δεν ήταν και αριστερή για να υπάρξει MeToo και αριστερές συλλογικότητες της συμφοράς,NEGATIVE,ANGER
Αν η μπατσίνα από Λάρισα ήταν τρανς υπέρβαρη ρομά θα είχαμε πορείες…,NEGATIVE,ANGER
τώρα είναι απλά Παρασκευή…,NEUTRAL,NO-EMOTION
για αυτό φτύνουμε τους αριστερούς όπου βρούμε,NEGATIVE,ANGER
Θα βρεθεί κάποιος άραγε να τον σαπίσει στο ξύλο τον βλαχοκούραδο;,NEGATIVE,ANGER
Γιατί δικαιοσύνη δυστυχώς δεν υπάρχει σε αυτή την χώρα,NEGATIVE,SADNESS
Ότι κάνουμε μόνοι μας,NEGATIVE,SADNESS
Ο ψευτονταής,NEGATIVE,ANGER
Ο κουραδόμαγκας,NEGATIVE,ANGER
Ο θρασύδειλος,NEGATIVE,ANGER
Το ανδρείκελο,NEGATIVE,ANGER
"Ιδού ο κ. Μπρέλλας,ταβερνιάρης",NEUTRAL,NO-EMOTION
δήθεν άρχοντας της μασας,NEGATIVE,ANGER
Που ξυλοκόπησε τη γυναίκα του μέχρι θανάτου και την κακοποιούσε συστηματικά,NEGATIVE,ANGER
Τι και αν ειναι αστυνομικός;,NEGATIVE,ANGER
θα μπορούσε να είναι κάθε γυναίκα,NEGATIVE,ANGER
Τη θεωρεί κτήμα του,NEGATIVE,ANGER
Σκατόφατσα,NEGATIVE,ANGER
Κρίμα που η γυναίκα παρά τη θέση που είχε δεν του είχε γαμήσει ότι έχει και δεν έχει,NEGATIVE,ANGER
Μακάρι το κτήνος στη Λάρισα να σαπίσει στη φυλακή,NEGATIVE,ANGER
Ωστόσο η βία ήταν επαναλαμβανόμενη,NEGATIVE,SADNESS
Κανείς δεν κατάλαβε πάλι τίποτα,NEGATIVE,ANGER
Όλοι έπεσαν από τα σύννεφα,NEGATIVE,SURPRISE
Αν μιλούσε έστω ένας,NEGATIVE,SADNESS
αν η αστυνομία έκανε τη δουλειά της δεν θα είχαμε αυτήν την κατάληξη,NEGATIVE,ANGER
Μιλήστε,NEGATIVE,ANGER
Αντιδράστε,NEGATIVE,ANGER
Όλοι αυτοί είναι σε καλοκαιρινή άδεια,NEGATIVE,ANGER
"Σε άλλη εποχή να είσαι σίγουρος ότι θα είχαν κάνει συναυλίες, πορείες, κλπ εκδηλώσεις ευαισθησίας",NEGATIVE,ANGER
Που είναι όλοι αυτοί που έκαναν πάρτι όταν έμαθαν ότι την Άννα την σκότωσε Μπαγκλαντεσιανός;,NEGATIVE,ANGER
Εδώ είναι Έλληνας και το θύμα δεν είναι τρανς,NEGATIVE,SADNESS
Δεν έπρεπε να είναι στους δρόμους να φωνάζουν,NEGATIVE,ANGER
Πάλι δεν βολεύει το πρόγραμμα επειδή φυλάνε Θερμοπύλες με τον Λεωνίδα;,NEGATIVE,ANGER
Ο σημερινός σου κακοποιητής είναι ο αυριανός σου δολοφόνος,NEGATIVE,FEAR
ΦΥΓΕ δεν θα αλλάξει,NEGATIVE,ANGER
Προφανώς δεν έχει καμία σημασία αν το τέρας που σακάτεψε τη γυναίκα του ήταν γνωστός του Κούλη,NEGATIVE,DISGUST
Σημασία έχει μόνο το αν χρησιμοποιεί τις γνωριμίες του για να τη γλιτώσει,NEGATIVE,ANGER
Επειδή αυτό το τελευταίο φοριέται πολύ σε διεφθαρμένες τριτοκοσμικές χώρες με ανύπαρκτη δικαιοσυνη,NEGATIVE,ANGER
Και επανέρχομαι από έγκυρη πηγή και όχι με αερολογίες ότι όντως το καθίκι ούρλιαζε αφήστε με να πάω να την σκοτώσω,NEGATIVE,ANGER
Όχι δεν ήταν υπερβολές δημοσιογράφων,NEGATIVE,ANGER
"Ναι δεν ήταν ""μεθυσμένος και δεν ήξερε τι έκανε"" όπως ισχυρίζεται",NEGATIVE,ANGER
Να την σκοτώσει ήθελε εξ'αρχής,NEGATIVE,ANGER
Αν οι αναρτήσεις για σεξουαλική παρενόχληση γυναικών της Αστυνομίας από αξιωματικούς στο αρχηγείο είναι αληθείς τότε θα πρέπει να ενθαρρυνθούν τα θύματα να καταθέσουν και οι ένοχοι εφόσον καταδικαστούν να δουν τα αστέρια από τον ώμο τους να καταλήγουν στο ορθό τους,NEGATIVE,ANGER
Έτσι μπράβο,POSITIVE,JOY
Το θύμα που έχει υποστεί ανεπανόρθωτη ζημιά από τις metoo τώρα γίνεται θύτης,NEGATIVE,SADNESS
Η κάθε μουρλή νόμιζε πως μπορεί να πετάει λάσπη επειδή ήταν της μόδας,NEGATIVE,ANGER
Τώρα τα ποδαράκια στην πλάτη και τρέξιμο,NEGATIVE,ANGER
Η κανονικότητα επιστρέφει σιγά σιγά,POSITIVE,JOY
Το MeToo πάντως,NEUTRAL,NO-EMOTION
για την τρανς Κουβανή ούτε που ακούστηκε όταν ξεκαθάρισε ότι ο δολοφόνος ήταν Μπαγκλαντέσιανός,NEGATIVE,ANGER
Και το ερώτημα είναι ένα,NEUTRAL,NO-EMOTION
Γιατί;,NEGATIVE,SADNESS
Όχι σημαίνει ΑΝΘΡΩΠΟΣ,NEGATIVE,ANGER
Στα αρχίδια μου οι προσβολές για τον Ολυμπιακό το MeToo γαμημένα σιχάματα δεν θα το πιάνεται στο στόμα σας,NEGATIVE,ANGER
Φασισταρία,NEGATIVE,ANGER
Υπάρχει περίπτωση ούτε μετά από 10 χρόνια και με ψυχολογική υποστήριξη να μην μπορεί το θύμα να περιγράψει τη φρίκη που έζησε,NEGATIVE,SADNESS
Αλλά προφανώς πιστεύετε ότι ο βιασμός είναι σαν να λέμε απλά έπεσα καθώς έτρεχα,NEGATIVE,ANGER
Πάντως αν ο συγκεκριμένος είναι όντως αθώος μπράβο που αθωώθηκε,POSITIVE,JOY
Μία η δικαστική απόφαση της δίκης Johnny Depp,NEUTRAL,NO-EMOTION
μία που οι Ελληνίδες Φεμιναζι κάνουν τουμπεκί όταν οι θύτες είναι ξένοι,NEGATIVE,ANGER
μια η απόφαση σταθμός του Kevin Spacey,NEUTRAL,NO-EMOTION
μπορούμε να πούμε ότι μπήκε ταφόπλακα στο χαζοκίνημα metoo,NEGATIVE,ANGER
κάποια στιγμή να πούμε για τις παρενοχλήσεις και κακοποιήσεις που λαμβάνουν χώρα εκεί που κάποιοι πάνε να δουλέψουν για την κοινότητα,NEGATIVE,ANGER
συχνά σε ώρα ανάγκης και με τη δουλειά τους να είναι απαραίτητη για όλους μας,NEGATIVE,ANGER
Και τι δουλειά έχουν οι κακοποιητές εκεί;,NEGATIVE,ANGER
Και άλλη αθλήτρια στην αστυνομία για MeToo,NEGATIVE,SADNESS
Πολλή σαπίλα εκεί έξω,NEGATIVE,DISGUST
Κοίτα,NEUTRAL,NO-EMOTION
το metoo είχε τα θετικά του,POSITIVE,JOY
όμως είχε πάρα πολλά κακά και οπορτουνιστικά που επέφερε,NEGATIVE,ANGER
Άλλο δικαίωση και άλλο δικαιοσύνη,NEGATIVE,ANGER
Αθώος οπότε οι εναντίον του κατηγορίες ή ήταν εκβιασμός ή είχαν σκοπό να πλήξουν την καριέρα του,NEGATIVE,ANGER
"Χάσαμε και το ""House of cards"" με τις βλακείες του metoo🤬",NEGATIVE,ANGER
Ελπίζω να επανακάμψει σύντομα σε τηλεόραση και σινεμά,POSITIVE,JOY
ο πανελίστας της Σταματίνας Τσιμτσιλή Δημήτρης Παπανώντας επειδή δεν τον έγλυψα όπως όλοι και του ανέφερα πως μάλλον χάρηκε με τους νεκρούς πιλότους προκειμένου να βρίσει τη κυβέρνηση,NEGATIVE,ANGER
αυτός σύριζα ως γνωστό με έβρισε με απαράδεκτο τρόπο διαβάστε,NEGATIVE,ANGER
Προβλέπω να καταλήγει όπως με τον βιολογικό άντρα που σκότωσε ο αλλοδαπός και ουρλιάζανε οι metoo αλά κάρτ ευαίσθητοι,NEGATIVE,ANGER
Πρώτα έκανε τρείς τέσσερις γύρω γύρω από τον δεμένο καταδικασμένο και μετά άρχιζε τις δαγκωματιές,NEGATIVE,SADNESS
Και να μην είναι δεμένος κανείς δεν έχει καμιά τύχη αν βρεθεί μόνος και άοπλος απέναντι σε τίγρη ή λιοντάρι,NEGATIVE,SADNESS
"ΒΙΑΣΑΝ ΟΜΑΔΙΚΑ ΧΡΙΣΤΙΑΝΕΣ ΣΤΗΝ ΙΝΔΙΑ ΚΑΙ ΤΙΣ ΠΕΡΙΦΕΡΟΥΝ ΓΥΜΝΕΣ ΣΤΟΥΣ ΔΡΟΜΟΥΣ ΧΩΡΙΟΥ ΤΟΥ ΚΡΑΤΙΔΙΟΥ ΜΑΝΙΠΟΥΡ
ΙΣΛΑΜΟΜΠΑΣΤΑΡΔΙΑ",NEGATIVE,ANGER
η άγρια σεξουαλική επίθεση έγινε σε χριστιανές γυναίκες,NEGATIVE,ANGER
τις οποίες συνέχεια τις περιέφεραν προς παραδειγματισμό,NEGATIVE,ANGER
ΠΟΥ ΕΙΝΑΙ ΟΙ METOO ΡΕ,NEGATIVE,ANGER
Και πολύ μάλιστα,NEUTRAL,NO-EMOTION
Κορίτσια προσοχή εκεί έξω και οι υπόλοιποι να γίνεται άνθρωποι,NEGATIVE,FEAR
αύριο μεθαύριο μπορεί να είναι η κόρη σας γιατί δεν μπορεί να το είδα μόνο εγώ αυτό το σκηνικό,NEGATIVE,ANGER
Πριν από λίγο βγαίνοντας από τα everest στη λεωφόρο Αθηνών στο Χαϊδάρι έμπαινε στο στενό μια κοπέλα  που φορούσε φορεματάκι,NEUTRAL,NO-EMOTION
τατουάζ και κοτσιδάκια τύπου ράστα,NEUTRAL,NO-EMOTION
Από πίσω της ένας άντρας με τζίν και μπλέ μπλούζα,NEUTRAL,NO-EMOTION
Ο τρόπος που πήγαινε από πίσω της δεν μου άρεσε καθόλου,NEGATIVE,FEAR
Το πρόβλημα δεν είναι στην εξιχνίαση,NEGATIVE,ANGER
η αστυνομία τους βρίσκει πάντα (όταν δεν την σταματούν ανώτερες δυνάμεις),NEGATIVE,ANGER
με κάποιο όμως τρόπο βγαίνουν έξω π.χ. Παλαιστίνιος που πήγε να βιάσει την 19χρονη (το MeToo δεν ασχολείται με αυτόν),NEGATIVE,ANGER
Σιγά μη νοιαστούν οι MeToo για τη δολοφονία ενός βιολογικού άντρα (τρανς) από αλλοδαπό,NEGATIVE,ANGER
Μάλιστα,NEUTRAL,NO-EMOTION
Εν τω μεταξύ,NEUTRAL,NO-EMOTION
αν ήταν Έλληνας ο δολοφόνος τώρα θα ήταν 1ο hashtag στις τάσεις στο Twitter,NEGATIVE,ANGER
Άραγε οι αλληλέγγυες metoo συντρόφισες θα κάνουν καμία πορεία διαμαρτυρίας;,NEGATIVE,ANGER
ή έλα μωρέ τώρα που να βγαίνουμε;,NEGATIVE,ANGER
έχει και καύσωνα,NEGATIVE,ANGER
Λατρεύω τις σειρές που παίζει ο Φιλιππίδης,POSITIVE,JOY
Από την εποχή των Απαράδεκτων,NEUTRAL,NO-EMOTION
Αλλά όταν είμαστε (όσοι είμαστε) υπέρμαχοι του κινήματος metoo δεν γινόμαστε επιλεκτικοί,NEGATIVE,ANGER
Όχι δεν είναι σωστό θεωρώ,NEGATIVE,DISGUST
να προβάλλεται το Πενήντα Πενήντα,NEUTRAL,NO-EMOTION
Δεν είχε δημιουργηθεί τότε το Metoo δεν σημαίνει ότι δεν καταδικάζουμε τον άνθρωπο και τις συμπεριφορες,NEGATIVE,ANGER
Πάμε πάλι: στην πατριαρχία το να πέσεις σε πατριαρχικό σύντροφο στατιστικά φέρει τις πιο πολλές πιθανότητες,NEGATIVE,ANGER
Το να βρεις κάποιους με μη πατριαρχικά ιδεώδη είναι η εξαίρεση,NEGATIVE,SADNESS
Εκτός αν νομίζετε ότι η πατριαρχία υπάρχει χωρίς να αποσκοπεί σε αυτή τη στατιστική,NEGATIVE,ANGER
Ρε μαλάκες τι γίνεται με το MeToo γιατί ξαφνικά τόση ησυχία;,NEGATIVE,ANGER
Δηλαδή από όλες τις ηθοποιούς και τις τραγουδίστριες εκεί έξω όλο και όλο 5 άτομα έφαγαν πούτσο για να κάνουν καριέρα;,NEGATIVE,ANGER
όλες οι άλλες έχουν απλά ταλέντο,NEGATIVE,DISGUST
είναι παράνομα τα παρακάτω που περιγράφονται ανεξάρτητα αν η μια κοινωνία έχει σαπίσει και τα βλέπει ως φυσιολογικά και ένα δικαστικό σύστημα έχει επίσης σαπίσει και δεν έχει ξεκουνηθεί να πάει να ζητήσει εξηγήσεις από τον τύπο,NEGATIVE,ANGER
Εν τω μεταξύ,NEUTRAL,NO-EMOTION
δεν ξέρω τι ψιχουλάκια λέμε,NEGATIVE,ANGER
Τα βιολογίστικα επιχειρήματα καταπιέζουν κατά κύριο λόγο τις cis γυναίκες,NEGATIVE,ANGER
που είτε είναι κάποιας ηλικίας,NEUTRAL,NO-EMOTION
είτε δεν μπορούν να κάνουν παιδί,NEGATIVE,SADNESS
είτε έχουν κάνει αφαίρεση μήτρας ή μαστών,NEGATIVE,SADNESS
δεν είναι γυναίκες αυτές;,NEGATIVE,ANGER
εν τω μεταξύ,NEUTRAL,NO-EMOTION
αν δεν ξέρατε πως είναι τρανς θα την λέγατε μουνάρα,NEGATIVE,ANGER
"Οι μισοί απλά ψηφίζεται Bελόπουλο και οι άλλοι μισοί ""παλεύετε"" για τον φεμινισμό",NEGATIVE,ANGER
δεν σας είδα στο Metoo,NEGATIVE,ANGER
Να σας δω τώρα που θα ξεκινήσει το πενήντα πενήντα πόσο θα ανεβάσετε τη τηλεθέαση,NEGATIVE,ANGER
Το ζήτημα είναι ότι και ο ίδιος ο Κυριαζής έχει «αποκληρώσει» αυτό το σκίτσο εδώ και χρόνια,NEGATIVE,ANGER
και έχει πει τουλάχιστον δέκα με δεκαπέντε φορές ότι έχει μετανιώσει για αυτό σε «ανύποπτο» χρόνο,NEGATIVE,SADNESS
ακόμη και πριν ξεσπάσει το MeToo,NEGATIVE,ANGER
Καλημέρα,POSITIVE,JOY
Είμαστε η μοναδική Χώρα που το κίνημα MeToo είναι αλά κάρτ στις ευαισθησίες διότι απλά είναι Αριστερό,NEGATIVE,ANGER
Είναι ένα σπυρί με πύον στον κώλο μας,NEGATIVE,ANGER
Κατάντια,NEGATIVE,DISGUST
Ναι πως και αποφάσισε το Μέγκα τελικά να βάλει σίριαλ που παίζει αυτός,NEGATIVE,SURPRISE
Είχαν πεί ότι δεν θα τα βάλουν,NEGATIVE,ANGER
Αν και μου αρέσει πάρα πολύ η σειρά δεν ξέρω αν θα μπορώ να την ξαναδώ,NEGATIVE,SADNESS
Συμφωνώ για τους κουμουνιστές,POSITIVE,JOY
που δεν έχετε βάλει πλάτη,NEGATIVE,ANGER
Η λοιπή αριστερά (υπέρμαχη του Metoo) όχι μόνο δεν τον καταδίκασε αλλά έσπευσε στο FB να τον υπερασπιστεί κιόλας,NEGATIVE,ANGER
Κάνει σκίτσο μια μάνα να βιάζει το παιδί της και το MeToo σωπαίνει,NEGATIVE,ANGER
Αν δεν προερχόταν απο τον αριστερό χώρο την ίδια στάση θα κρατούσαν;,NEGATIVE,ANGER
Ω ναι πρίν 5 χρόνια κανένας δεν μιλούσε για το metoo,NEGATIVE,SURPRISE
ήταν αποδεκτό το κάπνισμα στα σήριαλ και ένα σωρό,NEGATIVE,DISGUST
Αλλάζουν οι καιροί,NEUTRAL,SURPRISE
Το metoo είναι μια υποκρισία και μισή,NEGATIVE,ANGER
Ευαισθητούληδες αναλόγως το θύμα και τον θύτη,NEGATIVE,DISGUST
Για την καταγγελία της Τζεφ Μοντάνα ότι δέχθηκε ανήθικη πρόταση με χρηματισμό από Υπουργό της Νέας Δημοκρατίας θα πείτε;,NEGATIVE,ANGER
Ή δεν υπάρχει metoo όταν αφορά στην κυβέρνηση Μητσοτάκη;,NEGATIVE,ANGER
Παραδειγματική τιμωρία για τέτοιου είδους ψευδείς καταγγελίες που γέννησε το metoo ,NEGATIVE,ANGER
Η έμφυτη πονηριά από την μία και η πλήρης ανικανότητα ανάληψης ευθύνης,NEGATIVE,ANGER
"τους ""δίνουν"" το δικαίωμα ψευδών καταγγελιών σε βάρος αθώων χωρίς συνέπειες",NEGATIVE,DISGUST
Αυτό πρέπει να σταματήσει,NEGATIVE,ANGER
Άργησα λίγο αλλά σιγά μην το άφηνα να πέσει κάτω,NEGATIVE,ANGER
Γλυκέ μου,POSITIVE,JOY
το ότι έχεις εσύ κόμμα και βήμα λόγου είναι το λάθος αλλά τι να κάνουμε,NEGATIVE,ANGER
Προσπαθούμε να το αντέξουμε,NEGATIVE,ANGER
Χάιντε ένας ένας,NEGATIVE,ANGER
μου ανεβάζετε την πίεση,NEGATIVE,ANGER
μαζευτείτε,NEGATIVE,ANGER
Δεν θέλω ούτε να φανταστώ το τι γίνεται στο σπίτι με την Έφη,NEGATIVE,ANGER
Στη Ρόδο συνελήφθη 23χρονος για βιασμό 20χρονης στο Φαληράκι,NEGATIVE,FEAR
τι σκατά συμβαίνει πουθενά δεν μπορούμε να είμαστε ασφαλείς;,NEGATIVE,FEAR
οι βιαστές είναι βιαστές δεν είναι ντόπιοι ή ξένοι,NEGATIVE,ANGER
metoo έχουμε,NEUTRAL,NO-EMOTION
να πούμε τίποτα για την βία που ασκουν οι γυναίκες?,NEGATIVE,ANGER
για την 22χρονη απο την Θεσσαλονίκη που χτύπησε τον 32χρονο σύντροφο της γιατί έπαιζε βιντεοπαιχνίδια?,NEGATIVE,ANGER
τι όχι?,NEUTRAL,SURPRISE
Ρε κόψε ότι πίνεις γιατί σου έχει χτυπήσει εγκεφαλικά κύτταρα και καίγονται με ταχύτητα φωτός,NEGATIVE,ANGER
Δεν έχεις καν ψυχραιμία για ένα απλό πράγμα το οποίο ξεκίνησες για να την πείς στο κίνημα metoo δηλαδή σοβαρέψου,NEGATIVE,ANGER
παραδέξου ότι δεν κατάλαβες καν τι έγραψα και άσε τις παπάτζες,NEGATIVE,ANGER
Κοίτα θα σου δώσω άλλη μια ευκαιρία στα ελληνικά,NEGATIVE,ANGER
Μετά θα πάμε σε σουαχίλι,NEGATIVE,ANGER
Έχεις κάνει έστω μια ανάρτηση υπεράσπισης γυναικών της αριστεράς που έχουν υποστεί σεξισμό?,NEGATIVE,ANGER
Από ότι είδα όχι και κουνάς το δάχτυλο γιατί δεν κάνουν για τη Ζαχαράκη κάτι το κίνημα metoo,NEGATIVE,ANGER
"Κορίτσια όσο φοράτε στριγκάκια,κολάν,Μπραζίλιαν και ντεκολτέ μέχρι τον αφαλό τα αγοράκια επιτρέπεται να εκθειάσουν τις οποίες βυζάρες και κωλάρες μοστράρετε ή θα θεωρηθούν σεξιστές και ανώμαλοι;",NEGATIVE,ANGER
"Ευαίσθητες μάνα και κόρη στην Γερμανία, προσκάλεσαν ""επενδυτή"" από το Αφγανιστάν στο σπίτι τους",NEUTRAL,SURPRISE
"Αυτός ήθελε να τις ""επενδύσει"" και μάλλον δεν τον άφησαν και αυτός τις ""επένδυσε"" μαχαιρώνοντας αυτές",NEGATIVE,SADNESS
Αίσχος,NEGATIVE,DISGUST
Αυτή τη δημοκρατία θελουμε;,NEGATIVE,ANGER
Καλώ σε έκτακτο διοικητικό συμβούλιο τους Thundercats,POSITIVE,JOY
Θα συζητηθεί η διαγραφή της Δομινίκης,NEGATIVE,ANGER
θα εκφράσουμε την αμέριστη και αδιάσπαστη στήριξη μας και θα καθοριστούν τα επόμενα βήματα της οργανώσεως μας,POSITIVE,JOY
Θα σερβιριστεί τσάι με κουλούρι,NEGATIVE,ANGER
"ΤΙ ΓΙΝΕΤΑΙ ΡΕ ΠΟΥΣΤΗ ΜΟΥ ΜΕ ΤΟΥΣ ""ΔΙΚΑΙΩΜΑΤΙΣΤΕΣ"";",NEGATIVE,ANGER
"ΝΑ ΣΥΝΕΙΔΗΤΟΠΟΙΗΣΕΙ ΤΟ ΠΑΙΔΙ ΟΤΑΝ ΜΕΓΑΛΩΣΕΙ ΠΩΣ Ο ΠΑΤΕΡΑΣ ΤΟΥ ΚΑΤΗΓΟΡΗΘΗΚΕ ΨΕΥΔΩΣ ΑΠΟ ΤΗ ΜΑΝΑ ΤΟΥ ΓΙΑ ""ΒΙΑΣΤΗΣ""",NEGATIVE,SADNESS
ΡΕ ΚΑΤΑΛΑΒΑΙΝΕΤΕ ΤΙ ΨΥΧΟΛΟΓΙΚΑ ΔΗΜΙΟΥΡΓΕΙΤΕ ΣΤΑ ΠΑΙΔΙΑ ΣΑΣ;,NEGATIVE,ANGER
Πρέπει να εκτιμάς κάποιον για να τον στηρίζεις,NEGATIVE,SADNESS
Οι εκλογές δεν είναι κίνημα,NEGATIVE,ANGER
Διαλέγουμε προσεκτικά,NEGATIVE,ANGER
Η Ρένεση δεν έβαλε στόμα μέσα για ότι έγινε στα Τέμπη (και πάρα πολύ καλά έκανε),POSITIVE,JOY
Τώρα όμως με ότι συνέβη με την Αναστάζια τίποτα απολύτως,NEGATIVE,ANGER
Βλέπεις εδώ ο θύτης είναι Μπαγκλαντεσιανός και δεν μας σύμφερει να ξεσηκωθούμε,NEGATIVE,ANGER
Επιλεκτική ευαισθησία,NEGATIVE,DISGUST
Έχουν ξεσκιστεί τα MeToo οι ψευτοαλληλέγγυοι και οι ψευτοανθρωπιστές να γράφουν για γυναικοκτονία,NEGATIVE,ANGER
Εντάξει το καταλάβαμε,NEGATIVE,ANGER
γυναικοκτονία είναι μόνο όταν ο θύτης είναι Έλληνας,NEGATIVE,ANGER
Υποκριτικά σούργελα,NEGATIVE,DISGUST
Και βιαστής με την βούλα ο Μπαγκλαντεσιανός,NEGATIVE,ANGER
Συνεχίζεται η σιγή από τις συντρόφισσες και τις αλληλέγγυες,NEGATIVE,ANGER
Μιλάμε για σιχάματα ,NEGATIVE,DISGUST
Στη Γαλλία άντρας έβαζε ναρκωτικές ουσίες στο ποτό της γυναίκας του,NEGATIVE,ANGER
και προσκαλούσε άντρες να την βιάζουν,NEGATIVE,ANGER
51 άντρες,NEUTRAL,NO-EMOTION
Χρόνια παντρεμένοι με τρία παιδιά,NEGATIVE,SADNESS
Θα σου πούν ας διάλεγε καλύτερο άντρα 🤡,NEGATIVE,ANGER
Ποινική δίωξη για ανθρωποκτονία από πρόθεση ασκήθηκε στον Μπαγκλαντεσιανό για την δολοφονία της Αναστάζια,NEGATIVE,ANGER
Που χάθηκαν εκείνα τα σαΐνια που ήταν και ΣΙΓΟΥΡΟΙ πως την σκότωσε ο «μαστροπός» Πολωνός σύντροφός της,NEGATIVE,ANGER
Δε σε ρώτησε κανείς τι και γιατί πρεπει να καταλάβεις φαίνεται ότι γενικά δεν καταλαβαίνεις τι είναι αγάπη γενικά και πόσο όμορφο να δίνεις και να παίρνεις,NEGATIVE,ANGER
Παρεξηγήθηκες που ΚΡΑΞΑΜΕ τους δικούς σου του MeToo ντε,NEGATIVE,ANGER
που ΔΕΝ ΕΚΑΝΑΝ ΣΥΝΑΥΛΙΕΣ ΚΑΙ ΠΟΡΕΙΕΣ για την Αναστάζια,NEGATIVE,ANGER
Δεν ήταν μελαμψούλα βλέπεις,NEGATIVE,ANGER
αλλά την παπαριά σου την έγραψες,NEGATIVE,ANGER
Ίσως να συχνάζεις για παρηγοριά εκεί τριγύρω στο κέντρο στο γκέτο,NEGATIVE,ANGER
Ξέρεις που έτσι;,NEUTRAL,NO-EMOTION
Στη ΜΠΙΧΛΑ,NEGATIVE,DISGUST
Βίασε 36 άτομα και ήταν έξω,NEGATIVE,DISGUST
Αίσχος,NEGATIVE,DISGUST
Και θέλετε τα θύματα να μιλάνε;,NEGATIVE,ANGER
Τι σημαίνει δικαιοσύνη;,NEGATIVE,ANGER
Φαντάσου να βιάσουν την κόρη σου και να την πετάξουν στα χωράφια σαν να είναι χαρτί υγείας και να έχεις τις φεμιμαλακισμένες να αναρωτιούνται γιατί χτύπησαν τον δολοφόνο της,NEGATIVE,ANGER
Φαντάσου να είσαι μάνα και να διαβάσεις τυχαία αυτήν την ανάρτηση,NEGATIVE,SADNESS
Πουτάνα όλα,NEGATIVE,ANGER
ΦΤΟΥ ΓΑΜΩ ΤΗ ΜΑΝΑ ΣΟΥ,NEGATIVE,ANGER
ΚΑΝΕΝΑΣ ΜΟΝΟΣ ✊🏼,NEGATIVE,ANGER
ΑΚΟΥΕΙ ΚΑΝΕΙΣ;,NEGATIVE,SADNESS
Μωρέ μαλάκα κοπρόσκυλο τι σου έφταιξε το κορίτσι;,NEGATIVE,ANGER
Εκμεταλλεύτηκε το ότι ήταν μεθυσμένο και με χαλαρές αντιστάσεις,NEGATIVE,DISGUST
δεν του έφτανε που το βίασε,NEGATIVE,ANGER
το στραγγάλισε κιόλας,NEGATIVE,SADNESS
Το άφησε γυμνό,NEGATIVE,SADNESS
το έβαλε σε σακούλα σκουπιδιών και το παράτησε σαν σκυλί στο χωράφι,NEGATIVE,SADNESS
Να σαπίσεις στη φυλακή,NEGATIVE,ANGER
Η πατριαρχια σκοτώνει,NEGATIVE,ANGER
Απόδειξη οι φασίστες που απειλούν με σεξουαλική βία,NEGATIVE,ANGER
Και μην ξεχνάτε: Απαγορεύεται να χρησιμοποιείτε τη λέξη λαθρομετανάστης και επιβάλλεται να χρησιμοποιείτε τη λέξη γυναικοκτονία ,NEGATIVE,ANGER
Το θέμα ποιο είναι;,NEGATIVE,ANGER
Ότι δεν φέρονται στο μελαμψό όπως στον λευκό;,NEGATIVE,ANGER
Ότι δεν φέρονται στον λευκό όπως στον μελαμψό;,NEGATIVE,ANGER
"Ή ότι ασχολούμαστε με τα ""χρώματα"" και όχι με τα θύματα;",NEGATIVE,ANGER
Ήρεμα ρωτάω,NEGATIVE,ANGER
Είτε ήταν από το Μπαγκλαντές είτε όχι,NEGATIVE,ANGER
όσοι μολύνετε τη δημόσια σφαίρα με το ρατσισμό σας είστε καθάρματα ,NEGATIVE,DISGUST
Όσοι σταθήκατε στην εθνικότητα δεν ενδιαφέρεστε για το θύμα,NEGATIVE,DISGUST
δεν νοιάζεστε ποτέ για τις δολοφονημένες,NEGATIVE,ANGER
Οι γυναίκες φοβούνται όταν περπατάνε με τα κλειδιά στο χέρι,NEGATIVE,SADNESS
"δεν φοβούνται επιλεκτικά με κριτήριο τη φυλή, το χρώμα, την εθνικότητα",NEGATIVE,ANGER
Τόσο απλό,NEUTRAL,NO-EMOTION
Την χώρα δυσφημίζουν οι πράξεις της κυβέρνησης και όχι η προσπάθεια να αποκαλυφθεί η αλήθεια,NEGATIVE,ANGER
Άλλωστε οι προτάσεις της πάνω στις υποκλοπές ψηφίστηκαν με μεγάλη πλειοψηφια απο όλες τις πτέρυγες του ΕΚ,NEGATIVE,ANGER
Βάσει διαφόρων που διαβάζω και ακούω,NEUTRAL,NO-EMOTION
"βλέπω ότι έχει αρχίσει να θεωρείται ύποπτος από την ΕΛΑΣ και ο σύντροφος της Ανασταζια, σωστά;",NEUTRAL,SURPRISE
Μην ξεχνιόμαστε όμως,NEGATIVE,ANGER
Όποιος και να το έκανε,NEGATIVE,ANGER
αυτό που έγινε παραμένει φρικτό και πρέπει να τιμωρηθεί το καθίκι,NEGATIVE,DISGUST
"Όταν εν έτει 2023 υπονοείς πως βιάζεσαι κα δολοφονείσαι επειδή ήσουν""ενοικιάσιμη"",""πήγαινες γυρεύοντας"",""ψαχνόσουν"" και άλλα τέτοια εμετικά σχολια;",NEGATIVE,ANGER
μη μιλάτε για πρόοδο και δικαίωμα στην αυτοδιάθεση,NEGATIVE,ANGER
